Article ID	Year	Word Count	Archi Count	Archi Y/N	Archi Words	Ocean Count	Ocean Y/N	Ocean Words	Island Count	Island Y/N	Island Words	Continent Count	Continent Y/N	Continent Words	Water Count	Water Y/N	Sea Count	Sea Y/N	Mainland Count	Mainland Y/N	Mainland Words	Insular Count	Insular Y/N	Insular Words	Transnational Count	Transnational Y/N	Transnational Words	Pacific Count	Pacific Y/N	Pacific Words	Atlantic Count	Atlantic Y/N	Atlantic Words
1987_74_3_1109-1110_1902249	1987	882	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1111-1111_1902250	1987	455	0	0	[]	0	0	[]	0	0	[]	1	1	['transcontinental']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1111-1112_1902251	1987	542	0	0	[]	0	0	[]	1	1	['Island']	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1112-1113_1902252	1987	654	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1113-1114_1902253	1987	449	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1114-1115_1902254	1987	808	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1115-1115_1902255	1987	434	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1116-1116_1902256	1987	674	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	1	1	['Pacific']	0	0	[]
1987_74_3_1116-1117_1902257	1987	746	0	0	[]	0	0	[]	3	1	['Islands', 'islands', 'islands']	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	3	1	['Pacific', 'pacific', 'Pacific']	0	0	[]
1987_74_3_1117-1118_1902258	1987	424	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1118-1119_1902259	1987	353	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1119-1119_1902260	1987	544	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1119-1121_1902261	1987	1184	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1121-1122_1902262	1987	431	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1122-1123_1902263	1987	659	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1123-1125_1902264	1987	1380	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1125-1126_1902265	1987	840	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1127-1127_1902266	1987	387	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1128-1128_1902267	1987	246	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_1129-1174_1902268	1987	26862	0	0	[]	1	1	['Ocean']	2	1	['Island', 'Island']	3	1	['Continental', 'Continental', 'Transcontinental']	4	1	12	1	0	0	[]	0	0	[]	0	0	[]	13	1	['Pacific', 'Pacific', 'Pacific', 'Pacific', 'Pacific', 'Pacific', 'Pacific', 'Pacific', 'Pacific', 'Pacific', 'Pacific', 'Pacific', 'Pacific']	16	1	['Transatlantic', 'Atlantic', 'Atlantic', 'Atlantic', 'Atlantic', 'Atlantic', 'Atlantic', 'Atlantic', 'Atlantic', 'Atlantic', 'Transatlantic', 'Transatlantic', 'Mid-Atlantic', 'Transatlantic', 'Atlantic', 'Atlantic']
1987_74_3_1175-1178_1902269	1987	2357	0	0	[]	1	1	['Oceana']	1	1	['Island']	0	0	[]	1	1	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_661-664_1902146	1987	1656	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_665-674_1902147	1987	4640	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_675-694_1902148	1987	10609	0	0	[]	0	0	[]	0	0	[]	3	1	['Continental', 'continental', 'ContinentalEurope']	0	0	1	1	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_695-717_1902149	1987	11643	0	0	[]	2	1	['transoceanic', 'ocean']	3	1	['Islands', 'islands', 'island']	4	1	['continental', 'continental', 'continental', 'continent']	2	1	1	1	1	1	['mainland']	5	1	['Insular', 'Insular', 'Insular', 'Insular', 'Insular']	0	0	[]	1	1	['Pacific']	2	1	['Atlantic', 'Atlantic']
1987_74_3_718-739_1902150	1987	11834	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	1	1	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_740-768_1902151	1987	16662	0	0	[]	0	0	[]	0	0	[]	2	1	['continent', 'continental']	28	1	0	0	0	0	[]	0	0	[]	0	0	[]	3	1	['Pacific', 'Pacific', 'Pacific']	1	1	['midAtlantic']
1987_74_3_769-791_1902152	1987	11643	0	0	[]	0	0	[]	1	1	['Island']	5	1	['transcontinental', 'transcontinental', 'transcontinental', 'continent', 'continent']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	1	1	['Pacific']	3	1	['Atlantic', 'Atlantic', 'Atlantic']
1987_74_3_793-797_1902153	1987	1488	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_798-813_1902154	1987	8544	0	0	[]	0	0	[]	0	0	[]	3	1	['Continental', 'Continental', 'Continental']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	2	1	['Atlantic', 'Atlantic']
1987_74_3_814-835_1902155	1987	11642	0	0	[]	1	1	['ocean']	1	1	['Island']	4	1	['Continental', 'continent', 'Continent', 'Continent']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_836-862_1902156	1987	13508	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_863-883_1902157	1987	11201	0	0	[]	0	0	[]	0	0	[]	1	1	['Continential']	0	0	1	1	0	0	[]	0	0	[]	0	0	[]	0	0	[]	1	1	['Atlantic']
1987_74_3_884-903_1902158	1987	10247	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_904-925_1902159	1987	12803	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_926-958_1902160	1987	16601	0	0	[]	0	0	[]	0	0	[]	0	0	[]	1	1	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_959-983_1902161	1987	13921	0	0	[]	0	0	[]	0	0	[]	0	0	[]	1	1	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1987_74_3_984-1012_1902162	1987	16455	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	1	1	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1187-1212_1894407	1988	15801	0	0	[]	1	1	['oceans']	9	1	['Island', 'Island', 'Island', 'Island', 'Island', 'Island', 'Island', 'Island', 'Island']	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1213-1238_1894408	1988	12726	0	0	[]	2	1	['oceans', 'ocean']	2	1	['Island', 'Islands']	0	0	[]	37	1	1	1	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1239-1256_1894409	1988	9302	0	0	[]	0	0	[]	8	1	['Island', 'Island', 'Island', 'Island', 'Island', 'Island', 'Island', 'Island']	1	1	['Continental']	0	0	2	1	0	0	[]	0	0	[]	0	0	[]	0	0	[]	4	1	['Atlantic', 'Atlantic', 'Atlantic', 'Atlantic']
1988_74_4_1257-1286_1894410	1988	16279	0	0	[]	0	0	[]	0	0	[]	2	1	['Continent', 'Continent']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	1	1	['Atlantic']
1988_74_4_1287-1310_1894411	1988	11699	0	0	[]	0	0	[]	0	0	[]	1	1	['intercontinental']	1	1	0	0	0	0	[]	0	0	[]	0	0	[]	3	1	['Pacific', 'Pacific', 'Pacific']	1	1	['Atlantic']
1988_74_4_1311-1311_1894412	1988	473	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1311-1312_1894413	1988	523	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1312-1313_1894414	1988	571	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1313-1314_1894415	1988	433	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1314-1315_1894416	1988	668	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1315-1315_1894417	1988	428	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1315-1316_1894418	1988	731	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1316-1317_1894419	1988	465	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1317-1318_1894420	1988	368	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1318-1318_1894421	1988	478	0	0	[]	0	0	[]	10	1	['Islands', 'Islands', 'Islands', 'Islands', 'Island', 'Islands', 'islands', 'islands', 'Island', 'Island']	0	0	[]	0	0	8	1	1	1	['mainland']	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1318-1319_1894422	1988	681	0	0	[]	0	0	[]	2	1	['Islands', 'Islands']	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1319-1320_1894423	1988	465	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1320-1321_1894424	1988	714	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1321-1322_1894425	1988	453	0	0	[]	0	0	[]	3	1	['island', 'island', 'island']	0	0	[]	0	0	0	0	2	1	['mainland', 'mainland']	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1322-1323_1894426	1988	486	0	0	[]	0	0	[]	0	0	[]	1	1	['Continental']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1323-1323_1894427	1988	442	0	0	[]	0	0	[]	1	1	['Island']	3	1	['Continental', 'Continental', 'Continental']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	2	1	['mid-Atlantic', 'Atlantic']
1988_74_4_1323-1324_1894428	1988	512	0	0	[]	0	0	[]	1	1	['Island']	1	1	['Continental']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1324-1326_1894429	1988	1076	0	0	[]	0	0	[]	0	0	[]	0	0	[]	1	1	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	1	1	['Atlantic']
1988_74_4_1326-1326_1894430	1988	506	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1326-1327_1894431	1988	566	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1327-1328_1894432	1988	515	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1328-1329_1894433	1988	556	0	0	[]	0	0	[]	0	0	[]	1	1	['Continental']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1329-1330_1894434	1988	595	0	0	[]	0	0	[]	1	1	['Island']	0	0	[]	1	1	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1330-1331_1894435	1988	566	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1331-1332_1894436	1988	923	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1332-1335_1894437	1988	1887	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1335-1336_1894438	1988	618	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1336-1336_1894439	1988	569	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1337-1337_1894440	1988	564	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1337-1338_1894441	1988	708	0	0	[]	0	0	[]	4	1	['Island', 'Islands', 'Islands', 'Islands']	0	0	[]	0	0	4	1	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1338-1339_1894442	1988	483	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1339-1340_1894443	1988	504	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1340-1341_1894444	1988	541	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1341-1341_1894445	1988	496	0	0	[]	1	1	['mteeroceanic']	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	1	1	['Atlantic']
1988_74_4_1341-1342_1894446	1988	478	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1342-1343_1894447	1988	480	0	0	[]	0	0	[]	1	1	['Island']	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1343-1344_1894448	1988	453	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1344-1344_1894449	1988	565	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1344-1345_1894450	1988	470	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1345-1346_1894451	1988	579	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1346-1347_1894452	1988	469	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1347-1348_1894453	1988	664	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1348-1349_1894454	1988	572	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1349-1350_1894455	1988	541	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1350-1350_1894456	1988	468	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	2	1	['Pacific', 'Pacific']	0	0	[]
1988_74_4_1350-1351_1894457	1988	519	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1351-1352_1894458	1988	558	0	0	[]	0	0	[]	0	0	[]	1	1	['continental']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1352-1353_1894459	1988	534	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1353-1353_1894460	1988	548	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1353-1354_1894461	1988	469	0	0	[]	0	0	[]	2	1	['Islands', 'Islands']	0	0	[]	0	0	2	1	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1354-1355_1894462	1988	518	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1355-1356_1894463	1988	468	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1356-1356_1894464	1988	446	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1356-1357_1894465	1988	732	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1357-1358_1894466	1988	503	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1358-1359_1894467	1988	521	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1359-1360_1894468	1988	514	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1360-1360_1894469	1988	469	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1360-1361_1894470	1988	522	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1361-1362_1894471	1988	647	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1362-1363_1894472	1988	499	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1363-1364_1894473	1988	551	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1364-1365_1894474	1988	561	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1365-1365_1894475	1988	403	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1365-1366_1894476	1988	564	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1366-1367_1894477	1988	450	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1367-1368_1894478	1988	630	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1368-1369_1894479	1988	526	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1369-1369_1894480	1988	369	0	0	[]	0	0	[]	0	0	[]	1	1	['continental']	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1369-1370_1894481	1988	483	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1370-1371_1894482	1988	529	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1371-1372_1894483	1988	575	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1372-1372_1894484	1988	409	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1372-1373_1894485	1988	499	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1373-1376_1894486	1988	2085	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1376-1377_1894487	1988	546	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1377-1377_1894488	1988	489	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	1	1	['insularity']	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1377-1378_1894489	1988	661	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1378-1379_1894490	1988	501	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1379-1380_1894491	1988	639	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1380-1381_1894492	1988	523	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1381-1382_1894493	1988	568	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1382-1382_1894494	1988	503	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1383-1383_1894495	1988	571	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1383-1384_1894496	1988	683	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	1	1	['Atlantic']
1988_74_4_1384-1385_1894497	1988	502	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1385-1386_1894498	1988	556	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1386-1387_1894499	1988	415	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1387-1387_1894500	1988	510	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1387-1388_1894501	1988	532	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1388-1389_1894502	1988	420	0	0	[]	2	1	['Ocean-Persian', 'Ocean']	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1389-1390_1894503	1988	528	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1390-1390_1894504	1988	453	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
1988_74_4_1390-1391_1894505	1988	610	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	0	0	0	0	[]	0	0	[]	0	0	[]	0	0	[]	0	0	[]
